dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2004-06-01,31.482,0.279,Hardoi,India,26.52N,80.60E
2004-07-01,30.494,0.343,Hardoi,India,26.52N,80.60E
2004-08-01,29.485,0.227,Hardoi,India,26.52N,80.60E
2004-09-01,29.663,0.239,Hardoi,India,26.52N,80.60E
2004-10-01,25.207,0.324,Hardoi,India,26.52N,80.60E
2004-11-01,20.548,0.13699999999999998,Hardoi,India,26.52N,80.60E
2004-12-01,16.677,0.429,Hardoi,India,26.52N,80.60E
2005-01-01,15.503,0.631,Hardoi,India,26.52N,80.60E
2005-02-01,19.118,0.397,Hardoi,India,26.52N,80.60E
2005-03-01,25.377,0.606,Hardoi,India,26.52N,80.60E
2005-04-01,29.719,0.622,Hardoi,India,26.52N,80.60E
2005-05-01,32.86600000000001,0.263,Hardoi,India,26.52N,80.60E
2005-06-01,34.875,0.398,Hardoi,India,26.52N,80.60E
2005-07-01,29.353,0.421,Hardoi,India,26.52N,80.60E
2005-08-01,30.069000000000006,0.441,Hardoi,India,26.52N,80.60E
2005-09-01,29.035,0.515,Hardoi,India,26.52N,80.60E
2005-10-01,25.775,0.7090000000000001,Hardoi,India,26.52N,80.60E
2005-11-01,20.333,0.407,Hardoi,India,26.52N,80.60E
2005-12-01,15.435,0.309,Hardoi,India,26.52N,80.60E
2006-01-01,15.794,0.62,Hardoi,India,26.52N,80.60E
2006-02-01,21.92,0.4370000000000001,Hardoi,India,26.52N,80.60E
2006-03-01,23.731,1.176,Hardoi,India,26.52N,80.60E
2006-04-01,30.109,0.602,Hardoi,India,26.52N,80.60E
2006-05-01,32.779,0.389,Hardoi,India,26.52N,80.60E
2006-06-01,32.319,0.43,Hardoi,India,26.52N,80.60E
2006-07-01,29.788,0.3670000000000001,Hardoi,India,26.52N,80.60E
2006-08-01,29.475,0.441,Hardoi,India,26.52N,80.60E
2006-09-01,29.334,0.5760000000000001,Hardoi,India,26.52N,80.60E
2006-10-01,26.792,0.419,Hardoi,India,26.52N,80.60E
2006-11-01,21.322,0.331,Hardoi,India,26.52N,80.60E
2006-12-01,16.823,0.56,Hardoi,India,26.52N,80.60E
2007-01-01,15.423,1.084,Hardoi,India,26.52N,80.60E
2007-02-01,18.362,0.789,Hardoi,India,26.52N,80.60E
2007-03-01,23.195,0.368,Hardoi,India,26.52N,80.60E
2007-04-01,30.821,0.585,Hardoi,India,26.52N,80.60E
2007-05-01,32.545,0.599,Hardoi,India,26.52N,80.60E
2007-06-01,32.946,0.475,Hardoi,India,26.52N,80.60E
2007-07-01,30.075,0.32,Hardoi,India,26.52N,80.60E
2007-08-01,29.578000000000007,0.339,Hardoi,India,26.52N,80.60E
2007-09-01,29.158,0.292,Hardoi,India,26.52N,80.60E
2007-10-01,25.852,0.24,Hardoi,India,26.52N,80.60E
2007-11-01,21.096,0.197,Hardoi,India,26.52N,80.60E
2007-12-01,16.182000000000002,0.329,Hardoi,India,26.52N,80.60E
2008-01-01,15.413,0.34,Hardoi,India,26.52N,80.60E
2008-02-01,17.141,0.34700000000000003,Hardoi,India,26.52N,80.60E
2008-03-01,25.366,0.507,Hardoi,India,26.52N,80.60E
2008-04-01,29.594,0.508,Hardoi,India,26.52N,80.60E
2008-05-01,32.247,0.285,Hardoi,India,26.52N,80.60E
2008-06-01,29.574,0.412,Hardoi,India,26.52N,80.60E
2008-07-01,28.991,0.399,Hardoi,India,26.52N,80.60E
2008-08-01,29.177,0.245,Hardoi,India,26.52N,80.60E
2008-09-01,29.091,0.195,Hardoi,India,26.52N,80.60E
2008-10-01,26.318,0.419,Hardoi,India,26.52N,80.60E
2008-11-01,20.963,0.331,Hardoi,India,26.52N,80.60E
2008-12-01,17.442,0.261,Hardoi,India,26.52N,80.60E
2009-01-01,16.247,0.304,Hardoi,India,26.52N,80.60E
2009-02-01,19.887999999999998,0.29600000000000004,Hardoi,India,26.52N,80.60E
2009-03-01,24.783,0.412,Hardoi,India,26.52N,80.60E
2009-04-01,30.399,0.506,Hardoi,India,26.52N,80.60E
2009-05-01,32.794000000000004,0.477,Hardoi,India,26.52N,80.60E
2009-06-01,34.672999999999995,0.269,Hardoi,India,26.52N,80.60E
2009-07-01,30.95,0.21,Hardoi,India,26.52N,80.60E
2009-08-01,30.346,0.527,Hardoi,India,26.52N,80.60E
2009-09-01,29.11,0.263,Hardoi,India,26.52N,80.60E
2009-10-01,25.239,0.215,Hardoi,India,26.52N,80.60E
2009-11-01,20.749,0.243,Hardoi,India,26.52N,80.60E
2009-12-01,16.666999999999998,0.621,Hardoi,India,26.52N,80.60E
2010-01-01,13.147,0.502,Hardoi,India,26.52N,80.60E
2010-02-01,18.987,0.414,Hardoi,India,26.52N,80.60E
2010-03-01,26.496,0.46,Hardoi,India,26.52N,80.60E
2010-04-01,32.331,0.4,Hardoi,India,26.52N,80.60E
2010-05-01,33.902,0.57,Hardoi,India,26.52N,80.60E
2010-06-01,34.421,0.21600000000000005,Hardoi,India,26.52N,80.60E
2010-07-01,30.783,0.412,Hardoi,India,26.52N,80.60E
2010-08-01,29.618,0.28800000000000003,Hardoi,India,26.52N,80.60E
2010-09-01,28.54,0.4,Hardoi,India,26.52N,80.60E
2010-10-01,26.308000000000003,0.359,Hardoi,India,26.52N,80.60E
2010-11-01,21.889,0.481,Hardoi,India,26.52N,80.60E
2010-12-01,15.839,0.8190000000000001,Hardoi,India,26.52N,80.60E
2011-01-01,13.367,0.381,Hardoi,India,26.52N,80.60E
2011-02-01,18.63,0.455,Hardoi,India,26.52N,80.60E
2011-03-01,24.588,0.204,Hardoi,India,26.52N,80.60E
2011-04-01,29.121,0.238,Hardoi,India,26.52N,80.60E
2011-05-01,33.21,0.41,Hardoi,India,26.52N,80.60E
2011-06-01,31.336,0.404,Hardoi,India,26.52N,80.60E
2011-07-01,29.756999999999998,0.269,Hardoi,India,26.52N,80.60E
2011-08-01,29.214,0.29100000000000004,Hardoi,India,26.52N,80.60E
2011-09-01,28.779,0.417,Hardoi,India,26.52N,80.60E
2011-10-01,25.973000000000006,0.233,Hardoi,India,26.52N,80.60E
2011-11-01,21.395,0.502,Hardoi,India,26.52N,80.60E
2011-12-01,15.375,0.679,Hardoi,India,26.52N,80.60E
2012-01-01,14.098,0.44,Hardoi,India,26.52N,80.60E
2012-02-01,17.99,0.665,Hardoi,India,26.52N,80.60E
2012-03-01,23.712,0.162,Hardoi,India,26.52N,80.60E
2012-04-01,29.898000000000003,0.4970000000000001,Hardoi,India,26.52N,80.60E
2012-05-01,34.033,0.263,Hardoi,India,26.52N,80.60E
2012-06-01,35.61799999999999,0.5529999999999999,Hardoi,India,26.52N,80.60E
2012-07-01,30.578000000000007,0.314,Hardoi,India,26.52N,80.60E
2012-08-01,29.183000000000003,0.531,Hardoi,India,26.52N,80.60E
2012-09-01,28.777,0.303,Hardoi,India,26.52N,80.60E
2012-10-01,25.451,0.324,Hardoi,India,26.52N,80.60E
2012-11-01,20.074,0.62,Hardoi,India,26.52N,80.60E
2012-12-01,15.933,0.6509999999999999,Hardoi,India,26.52N,80.60E
2013-01-01,13.49,0.429,Hardoi,India,26.52N,80.60E
2013-02-01,18.137,0.378,Hardoi,India,26.52N,80.60E
2013-03-01,23.971,0.336,Hardoi,India,26.52N,80.60E
2013-04-01,29.119,0.423,Hardoi,India,26.52N,80.60E
2013-05-01,33.95,0.5489999999999999,Hardoi,India,26.52N,80.60E
2013-06-01,31.236,0.617,Hardoi,India,26.52N,80.60E
2013-07-01,29.817,0.343,Hardoi,India,26.52N,80.60E
2013-08-01,29.25,0.271,Hardoi,India,26.52N,80.60E
2013-09-01,16.727432636247972,1.028574741453633,Hardoi,India,26.52N,80.60E
2000-02-01,14.283,0.412,Haridwar,India,29.74N,77.54E
2000-03-01,20.471,0.317,Haridwar,India,29.74N,77.54E
2000-04-01,28.538,0.792,Haridwar,India,29.74N,77.54E
2000-05-01,32.251,1.029,Haridwar,India,29.74N,77.54E
2000-06-01,30.719,0.476,Haridwar,India,29.74N,77.54E
2000-07-01,29.175,0.513,Haridwar,India,29.74N,77.54E
2000-08-01,28.96,0.316,Haridwar,India,29.74N,77.54E
2000-09-01,28.061999999999998,0.394,Haridwar,India,29.74N,77.54E
2000-10-01,25.644000000000002,0.428,Haridwar,India,29.74N,77.54E
2000-11-01,19.961,0.364,Haridwar,India,29.74N,77.54E
2000-12-01,15.405999999999999,0.7609999999999999,Haridwar,India,29.74N,77.54E
2001-01-01,13.01,0.924,Haridwar,India,29.74N,77.54E
2001-02-01,17.136,0.431,Haridwar,India,29.74N,77.54E
2001-03-01,21.647,0.561,Haridwar,India,29.74N,77.54E
2001-04-01,27.0,0.345,Haridwar,India,29.74N,77.54E
2001-05-01,31.354,0.332,Haridwar,India,29.74N,77.54E
2001-06-01,29.95000000000001,0.37,Haridwar,India,29.74N,77.54E
2001-07-01,29.498,0.32299999999999995,Haridwar,India,29.74N,77.54E
2001-08-01,29.365,0.17600000000000002,Haridwar,India,29.74N,77.54E
2001-09-01,28.73,0.386,Haridwar,India,29.74N,77.54E
2001-10-01,25.452,0.297,Haridwar,India,29.74N,77.54E
2001-11-01,19.665,0.34700000000000003,Haridwar,India,29.74N,77.54E
2001-12-01,14.989,0.452,Haridwar,India,29.74N,77.54E
2002-01-01,13.274000000000001,0.4270000000000001,Haridwar,India,29.74N,77.54E
2002-02-01,16.078,0.306,Haridwar,India,29.74N,77.54E
2002-03-01,22.139,0.387,Haridwar,India,29.74N,77.54E
2002-04-01,28.304000000000002,0.52,Haridwar,India,29.74N,77.54E
2002-05-01,32.626,0.738,Haridwar,India,29.74N,77.54E
2002-06-01,32.18,0.573,Haridwar,India,29.74N,77.54E
2002-07-01,32.001999999999995,0.88,Haridwar,India,29.74N,77.54E
2002-08-01,29.355999999999998,0.28,Haridwar,India,29.74N,77.54E
2002-09-01,26.631,0.463,Haridwar,India,29.74N,77.54E
2002-10-01,24.963,0.275,Haridwar,India,29.74N,77.54E
2002-11-01,19.496,0.387,Haridwar,India,29.74N,77.54E
2002-12-01,15.352,0.468,Haridwar,India,29.74N,77.54E
2003-01-01,12.348,1.4340000000000002,Haridwar,India,29.74N,77.54E
2003-02-01,16.259,0.336,Haridwar,India,29.74N,77.54E
2003-03-01,21.095,0.412,Haridwar,India,29.74N,77.54E
2003-04-01,28.256,0.417,Haridwar,India,29.74N,77.54E
2003-05-01,31.249,0.402,Haridwar,India,29.74N,77.54E
2003-06-01,33.082,0.448,Haridwar,India,29.74N,77.54E
2003-07-01,29.143,0.595,Haridwar,India,29.74N,77.54E
2003-08-01,28.822,0.368,Haridwar,India,29.74N,77.54E
2003-09-01,27.962,0.431,Haridwar,India,29.74N,77.54E
2003-10-01,23.949,0.423,Haridwar,India,29.74N,77.54E
2003-11-01,18.559,0.304,Haridwar,India,29.74N,77.54E
2003-12-01,14.145999999999999,0.39,Haridwar,India,29.74N,77.54E
2004-01-01,13.134,0.197,Haridwar,India,29.74N,77.54E
2004-02-01,17.016000000000002,0.423,Haridwar,India,29.74N,77.54E
2004-03-01,24.296,0.321,Haridwar,India,29.74N,77.54E
2004-04-01,29.136,0.508,Haridwar,India,29.74N,77.54E
2004-05-01,31.618,0.491,Haridwar,India,29.74N,77.54E
2004-06-01,30.535,0.377,Haridwar,India,29.74N,77.54E
2004-07-01,30.506,0.75,Haridwar,India,29.74N,77.54E
2004-08-01,28.686999999999998,0.28300000000000003,Haridwar,India,29.74N,77.54E
2004-09-01,28.641,0.443,Haridwar,India,29.74N,77.54E
2004-10-01,23.216,0.325,Haridwar,India,29.74N,77.54E
2004-11-01,19.041,0.534,Haridwar,India,29.74N,77.54E
2004-12-01,15.092,0.59,Haridwar,India,29.74N,77.54E
2005-01-01,13.085,0.524,Haridwar,India,29.74N,77.54E
2005-02-01,15.683,0.364,Haridwar,India,29.74N,77.54E
2005-03-01,22.063,0.302,Haridwar,India,29.74N,77.54E
2005-04-01,27.183000000000003,0.52,Haridwar,India,29.74N,77.54E
2005-05-01,30.669,0.883,Haridwar,India,29.74N,77.54E
2005-06-01,33.104,0.62,Haridwar,India,29.74N,77.54E
2005-07-01,28.945,0.375,Haridwar,India,29.74N,77.54E
2005-08-01,29.533,0.561,Haridwar,India,29.74N,77.54E
2005-09-01,27.849,0.417,Haridwar,India,29.74N,77.54E
2005-10-01,24.221,0.448,Haridwar,India,29.74N,77.54E
2005-11-01,18.9,0.436,Haridwar,India,29.74N,77.54E
2005-12-01,13.954,0.383,Haridwar,India,29.74N,77.54E
2006-01-01,14.285,0.398,Haridwar,India,29.74N,77.54E
2006-02-01,20.233,0.5579999999999999,Haridwar,India,29.74N,77.54E
2006-03-01,21.23,0.241,Haridwar,India,29.74N,77.54E
2006-04-01,27.906,0.473,Haridwar,India,29.74N,77.54E
2006-05-01,31.824,0.546,Haridwar,India,29.74N,77.54E
2006-06-01,30.997,0.579,Haridwar,India,29.74N,77.54E
2006-07-01,29.88000000000001,0.276,Haridwar,India,29.74N,77.54E
2006-08-01,29.255,0.324,Haridwar,India,29.74N,77.54E
2006-09-01,28.267,0.4920000000000001,Haridwar,India,29.74N,77.54E
2006-10-01,25.027,0.273,Haridwar,India,29.74N,77.54E
2006-11-01,19.717,0.389,Haridwar,India,29.74N,77.54E
2006-12-01,14.797999999999998,0.451,Haridwar,India,29.74N,77.54E
2007-01-01,13.706,0.327,Haridwar,India,29.74N,77.54E
2007-02-01,16.284000000000002,0.51,Haridwar,India,29.74N,77.54E
2007-03-01,20.765,0.493,Haridwar,India,29.74N,77.54E
2007-04-01,29.218000000000004,0.54,Haridwar,India,29.74N,77.54E
2007-05-01,31.56,0.36,Haridwar,India,29.74N,77.54E
2007-06-01,32.352000000000004,0.319,Haridwar,India,29.74N,77.54E
2007-07-01,30.052,0.544,Haridwar,India,29.74N,77.54E
2007-08-01,29.631,0.452,Haridwar,India,29.74N,77.54E
2007-09-01,28.581999999999997,0.53,Haridwar,India,29.74N,77.54E
2007-10-01,24.614,0.484,Haridwar,India,29.74N,77.54E
2007-11-01,19.787,0.619,Haridwar,India,29.74N,77.54E
2007-12-01,14.47,0.767,Haridwar,India,29.74N,77.54E
2008-01-01,13.35,0.472,Haridwar,India,29.74N,77.54E
2008-02-01,15.288,0.428,Haridwar,India,29.74N,77.54E
2008-03-01,23.718000000000004,0.488,Haridwar,India,29.74N,77.54E
2008-04-01,27.268,0.8009999999999999,Haridwar,India,29.74N,77.54E
2008-05-01,30.143,0.49,Haridwar,India,29.74N,77.54E
2008-06-01,29.535,0.3670000000000001,Haridwar,India,29.74N,77.54E
2008-07-01,29.269000000000002,0.185,Haridwar,India,29.74N,77.54E
2008-08-01,28.32,0.204,Haridwar,India,29.74N,77.54E
2008-09-01,27.803,0.532,Haridwar,India,29.74N,77.54E
2008-10-01,25.083000000000002,0.895,Haridwar,India,29.74N,77.54E
2008-11-01,19.63,0.74,Haridwar,India,29.74N,77.54E
2008-12-01,16.083,0.249,Haridwar,India,29.74N,77.54E
2009-01-01,14.705,0.35,Haridwar,India,29.74N,77.54E
2009-02-01,17.756,0.501,Haridwar,India,29.74N,77.54E
2009-03-01,22.449,0.47,Haridwar,India,29.74N,77.54E
2009-04-01,28.045,0.381,Haridwar,India,29.74N,77.54E
2009-05-01,31.362,0.423,Haridwar,India,29.74N,77.54E
2009-06-01,33.203,0.344,Haridwar,India,29.74N,77.54E
2009-07-01,30.344,0.212,Haridwar,India,29.74N,77.54E
2009-08-01,29.728,0.35700000000000004,Haridwar,India,29.74N,77.54E
2009-09-01,27.903,0.319,Haridwar,India,29.74N,77.54E
2009-10-01,24.076,0.8320000000000001,Haridwar,India,29.74N,77.54E
2009-11-01,18.919,0.476,Haridwar,India,29.74N,77.54E
2009-12-01,14.863,0.411,Haridwar,India,29.74N,77.54E
2010-01-01,12.42,0.992,Haridwar,India,29.74N,77.54E
2010-02-01,17.271,0.395,Haridwar,India,29.74N,77.54E
2010-03-01,24.704,0.255,Haridwar,India,29.74N,77.54E
2010-04-01,30.507,0.479,Haridwar,India,29.74N,77.54E
2010-05-01,33.046,0.383,Haridwar,India,29.74N,77.54E
2010-06-01,32.585,0.6759999999999999,Haridwar,India,29.74N,77.54E
2010-07-01,29.564,0.321,Haridwar,India,29.74N,77.54E
2010-08-01,28.65,0.386,Haridwar,India,29.74N,77.54E
2010-09-01,27.043000000000006,0.463,Haridwar,India,29.74N,77.54E
2010-10-01,24.979,0.441,Haridwar,India,29.74N,77.54E
2010-11-01,19.866,0.113,Haridwar,India,29.74N,77.54E
2010-12-01,13.874,0.472,Haridwar,India,29.74N,77.54E
2011-01-01,11.997,0.385,Haridwar,India,29.74N,77.54E
2011-02-01,16.454,0.181,Haridwar,India,29.74N,77.54E
2011-03-01,21.820999999999998,0.535,Haridwar,India,29.74N,77.54E
2011-04-01,26.561,0.293,Haridwar,India,29.74N,77.54E
2011-05-01,31.909,0.45,Haridwar,India,29.74N,77.54E
2011-06-01,30.606,0.6409999999999999,Haridwar,India,29.74N,77.54E
2011-07-01,29.327,0.337,Haridwar,India,29.74N,77.54E
2011-08-01,28.623,0.386,Haridwar,India,29.74N,77.54E
2011-09-01,27.916,0.318,Haridwar,India,29.74N,77.54E
2011-10-01,24.678,0.326,Haridwar,India,29.74N,77.54E
2011-11-01,20.317999999999998,0.415,Haridwar,India,29.74N,77.54E
2011-12-01,14.547,0.5589999999999999,Haridwar,India,29.74N,77.54E
2012-01-01,12.306,0.738,Haridwar,India,29.74N,77.54E
2012-02-01,15.552,0.295,Haridwar,India,29.74N,77.54E
2012-03-01,21.565,0.424,Haridwar,India,29.74N,77.54E
2012-04-01,26.835,0.343,Haridwar,India,29.74N,77.54E
2012-05-01,32.139,0.264,Haridwar,India,29.74N,77.54E
2012-06-01,34.249,0.277,Haridwar,India,29.74N,77.54E
2012-07-01,30.347,0.7979999999999999,Haridwar,India,29.74N,77.54E
2012-08-01,28.384,0.52,Haridwar,India,29.74N,77.54E
2012-09-01,28.201,0.523,Haridwar,India,29.74N,77.54E
2012-10-01,24.042,0.474,Haridwar,India,29.74N,77.54E
2012-11-01,19.183,0.6990000000000001,Haridwar,India,29.74N,77.54E
2012-12-01,14.978,0.585,Haridwar,India,29.74N,77.54E
2013-01-01,12.585,0.928,Haridwar,India,29.74N,77.54E
2013-02-01,16.367,1.0,Haridwar,India,29.74N,77.54E
2013-03-01,22.226,0.937,Haridwar,India,29.74N,77.54E
2013-04-01,27.322,0.542,Haridwar,India,29.74N,77.54E
2013-05-01,32.561,0.4920000000000001,Haridwar,India,29.74N,77.54E
2013-06-01,31.033,0.907,Haridwar,India,29.74N,77.54E
2013-07-01,29.39,0.498,Haridwar,India,29.74N,77.54E
2013-08-01,28.513,0.634,Haridwar,India,29.74N,77.54E
2013-09-01,16.727432636247972,1.028574741453633,Haridwar,India,29.74N,77.54E
2000-02-01,25.158,0.292,Hassan,India,13.66N,76.79E
2000-03-01,27.592,0.247,Hassan,India,13.66N,76.79E
2000-04-01,29.26,0.197,Hassan,India,13.66N,76.79E
2000-05-01,27.979,0.225,Hassan,India,13.66N,76.79E
2000-06-01,24.705,0.316,Hassan,India,13.66N,76.79E
2000-07-01,24.094,0.375,Hassan,India,13.66N,76.79E
2000-08-01,23.853,0.338,Hassan,India,13.66N,76.79E
2000-09-01,24.875,0.217,Hassan,India,13.66N,76.79E
2000-10-01,24.32,0.281,Hassan,India,13.66N,76.79E
2000-11-01,23.759,0.317,Hassan,India,13.66N,76.79E
2000-12-01,21.799000000000003,0.279,Hassan,India,13.66N,76.79E
2001-01-01,23.156,0.237,Hassan,India,13.66N,76.79E
2001-02-01,26.236,0.278,Hassan,India,13.66N,76.79E
2001-03-01,28.21,0.16399999999999998,Hassan,India,13.66N,76.79E
2001-04-01,28.335,0.443,Hassan,India,13.66N,76.79E
2001-05-01,28.660999999999998,0.274,Hassan,India,13.66N,76.79E
2001-06-01,25.553,0.449,Hassan,India,13.66N,76.79E
2001-07-01,24.542,0.392,Hassan,India,13.66N,76.79E
2001-08-01,24.089,0.229,Hassan,India,13.66N,76.79E
2001-09-01,25.123,0.279,Hassan,India,13.66N,76.79E
2001-10-01,24.012,0.32,Hassan,India,13.66N,76.79E
2001-11-01,24.012,0.199,Hassan,India,13.66N,76.79E
2001-12-01,22.434,0.409,Hassan,India,13.66N,76.79E
2002-01-01,23.192,0.295,Hassan,India,13.66N,76.79E
2002-02-01,25.224,0.591,Hassan,India,13.66N,76.79E
2002-03-01,28.455,0.15,Hassan,India,13.66N,76.79E
2002-04-01,29.592,0.104,Hassan,India,13.66N,76.79E
2002-05-01,28.657,0.276,Hassan,India,13.66N,76.79E
2002-06-01,25.648000000000003,0.134,Hassan,India,13.66N,76.79E
2002-07-01,25.406,0.358,Hassan,India,13.66N,76.79E
2002-08-01,24.329,0.273,Hassan,India,13.66N,76.79E
2002-09-01,25.506,0.47,Hassan,India,13.66N,76.79E
2002-10-01,24.997,0.328,Hassan,India,13.66N,76.79E
2002-11-01,23.634,0.303,Hassan,India,13.66N,76.79E
2002-12-01,22.616,0.35600000000000004,Hassan,India,13.66N,76.79E
2003-01-01,23.409,0.332,Hassan,India,13.66N,76.79E
2003-02-01,26.492,0.428,Hassan,India,13.66N,76.79E
2003-03-01,28.526,0.206,Hassan,India,13.66N,76.79E
2003-04-01,29.335,0.273,Hassan,India,13.66N,76.79E
2003-05-01,29.487,0.337,Hassan,India,13.66N,76.79E
2003-06-01,27.004,0.6779999999999999,Hassan,India,13.66N,76.79E
2003-07-01,24.919,0.7609999999999999,Hassan,India,13.66N,76.79E
2003-08-01,24.679,0.424,Hassan,India,13.66N,76.79E
2003-09-01,25.042,0.32299999999999995,Hassan,India,13.66N,76.79E
2003-10-01,24.762,0.435,Hassan,India,13.66N,76.79E
2003-11-01,23.988000000000003,0.245,Hassan,India,13.66N,76.79E
2003-12-01,22.394000000000002,0.292,Hassan,India,13.66N,76.79E
2004-01-01,23.085,0.4320000000000001,Hassan,India,13.66N,76.79E
2004-02-01,25.28,0.155,Hassan,India,13.66N,76.79E
2004-03-01,28.588,0.228,Hassan,India,13.66N,76.79E
2004-04-01,29.204,0.254,Hassan,India,13.66N,76.79E
2004-05-01,26.433000000000003,0.292,Hassan,India,13.66N,76.79E
2004-06-01,25.156,0.29,Hassan,India,13.66N,76.79E
2004-07-01,24.332,0.207,Hassan,India,13.66N,76.79E
2004-08-01,24.247,0.462,Hassan,India,13.66N,76.79E
2004-09-01,24.4,0.12,Hassan,India,13.66N,76.79E
2004-10-01,24.159,0.267,Hassan,India,13.66N,76.79E
2004-11-01,23.49,0.198,Hassan,India,13.66N,76.79E
2004-12-01,22.266,0.257,Hassan,India,13.66N,76.79E
2005-01-01,23.789,0.23,Hassan,India,13.66N,76.79E
2005-02-01,25.875,0.246,Hassan,India,13.66N,76.79E
2005-03-01,28.273000000000003,0.126,Hassan,India,13.66N,76.79E
2005-04-01,28.478,0.161,Hassan,India,13.66N,76.79E
2005-05-01,28.755,0.107,Hassan,India,13.66N,76.79E
2005-06-01,26.024,0.272,Hassan,India,13.66N,76.79E
2005-07-01,24.388,0.227,Hassan,India,13.66N,76.79E
2005-08-01,24.262,0.2,Hassan,India,13.66N,76.79E
2005-09-01,24.353,0.052000000000000005,Hassan,India,13.66N,76.79E
2005-10-01,23.998,0.319,Hassan,India,13.66N,76.79E
2005-11-01,22.502,0.617,Hassan,India,13.66N,76.79E
2005-12-01,22.251,0.136,Hassan,India,13.66N,76.79E
2006-01-01,23.102,0.45,Hassan,India,13.66N,76.79E
2006-02-01,24.681,0.285,Hassan,India,13.66N,76.79E
2006-03-01,27.454,0.545,Hassan,India,13.66N,76.79E
2006-04-01,29.032,0.4370000000000001,Hassan,India,13.66N,76.79E
2006-05-01,27.785999999999998,0.343,Hassan,India,13.66N,76.79E
2006-06-01,25.474,0.236,Hassan,India,13.66N,76.79E
2006-07-01,24.649,0.391,Hassan,India,13.66N,76.79E
2006-08-01,24.6,0.299,Hassan,India,13.66N,76.79E
2006-09-01,25.102,0.318,Hassan,India,13.66N,76.79E
2006-10-01,24.872,0.234,Hassan,India,13.66N,76.79E
2006-11-01,23.84800000000001,0.237,Hassan,India,13.66N,76.79E
2006-12-01,22.282,0.242,Hassan,India,13.66N,76.79E
2007-01-01,23.214000000000002,0.18,Hassan,India,13.66N,76.79E
2007-02-01,25.067,0.388,Hassan,India,13.66N,76.79E
2007-03-01,28.466,0.189,Hassan,India,13.66N,76.79E
2007-04-01,28.979,0.441,Hassan,India,13.66N,76.79E
2007-05-01,28.401999999999997,0.365,Hassan,India,13.66N,76.79E
2007-06-01,25.329,0.407,Hassan,India,13.66N,76.79E
2007-07-01,24.678,0.419,Hassan,India,13.66N,76.79E
2007-08-01,24.288,0.457,Hassan,India,13.66N,76.79E
2007-09-01,24.256,0.261,Hassan,India,13.66N,76.79E
2007-10-01,24.441,0.203,Hassan,India,13.66N,76.79E
2007-11-01,23.09,0.375,Hassan,India,13.66N,76.79E
2007-12-01,22.549,0.29600000000000004,Hassan,India,13.66N,76.79E
2008-01-01,23.005,0.32299999999999995,Hassan,India,13.66N,76.79E
2008-02-01,25.19700000000001,0.407,Hassan,India,13.66N,76.79E
2008-03-01,26.298,0.385,Hassan,India,13.66N,76.79E
2008-04-01,28.392,0.379,Hassan,India,13.66N,76.79E
2008-05-01,28.254,0.319,Hassan,India,13.66N,76.79E
2008-06-01,25.41,0.277,Hassan,India,13.66N,76.79E
2008-07-01,24.864,0.209,Hassan,India,13.66N,76.79E
2008-08-01,24.304,0.247,Hassan,India,13.66N,76.79E
2008-09-01,24.527,0.209,Hassan,India,13.66N,76.79E
2008-10-01,24.406,0.326,Hassan,India,13.66N,76.79E
2008-11-01,23.50800000000001,0.461,Hassan,India,13.66N,76.79E
2008-12-01,22.676,0.233,Hassan,India,13.66N,76.79E
2009-01-01,22.829,0.295,Hassan,India,13.66N,76.79E
2009-02-01,25.96,0.391,Hassan,India,13.66N,76.79E
2009-03-01,27.993,0.481,Hassan,India,13.66N,76.79E
2009-04-01,29.413,0.345,Hassan,India,13.66N,76.79E
2009-05-01,28.271,0.172,Hassan,India,13.66N,76.79E
2009-06-01,25.971,0.338,Hassan,India,13.66N,76.79E
2009-07-01,24.57500000000001,0.161,Hassan,India,13.66N,76.79E
